report_date,asset,label,symbol,amount_krw,buy_date,buy_price_krw,units,final_price_krw,final_value_krw,profit_krw,return
2016-03-06,gold,KODEX 골드선물(H),132030.KS,250000,2016-03-04,9696.877,25.78149657962122,25445.0,656010,406010,1.6240407218738477
2016-03-06,silver,KODEX 은선물(H),144600.KS,150000,2016-03-04,3778.1562,39.70190486431047,12600.0,500244,350244,2.3349600086020796
2016-03-06,equity,KODEX 미국S&P500선물(H),219480.KS,550000,2016-03-04,9314.6836,59.04655745569726,32610.0,1925508,1375508,2.5009240702368865
2016-04-06,cash,KODEX 단기채권,153130.KS,550000,2016-04-06,94298.5625,5.832538539492583,113255.0,660564,110564,0.20102573143678626
2016-04-06,gold,KODEX 골드선물(H),132030.KS,250000,2016-04-06,9438.1611,26.48821062514557,25445.0,673993,423993,1.695970077427316
2016-04-06,silver,KODEX 은선물(H),144600.KS,150000,2016-04-06,3718.3438,40.34054140368276,12600.0,508291,358291,2.3886054779093513
2016-04-06,equity,KODEX 미국S&P500선물(H),219480.KS,550000,2016-04-06,9651.9561,56.98326814624181,32610.0,1858224,1308224,2.378589771361719
2016-05-06,cash,KODEX 단기채권,153130.KS,550000,2016-05-04,94415.9219,5.825288670359657,113255.0,659743,109743,0.19953285156651446
2016-05-06,gold,KODEX 골드선물(H),132030.KS,250000,2016-05-04,9811.3086,25.480800813793078,25445.0,648359,398359,1.5934359068278594
2016-05-06,silver,KODEX 은선물(H),144600.KS,100000,2016-05-04,4256.6562,23.492618178881603,12600.0,296007,196007,1.9600698905390823
2016-05-06,equity,KODEX 미국S&P500선물(H),219480.KS,600000,2016-05-04,9741.2344,61.593836766708534,32610.0,2008575,1408575,2.347625028270609
2016-06-06,cash,KODEX 단기채권,153130.KS,550000,2016-06-03,94514.5156,5.819211962977247,113255.0,659055,109055,0.19828154703088763
2016-06-06,gold,KODEX 골드선물(H),132030.KS,250000,2016-06-03,9269.0,26.971625849606216,25445.0,686293,436293,1.7451720789729208
2016-06-06,silver,KODEX 은선물(H),144600.KS,150000,2016-06-03,3947.625,37.99753016053956,12600.0,478769,328769,2.1917925334853234
2016-06-06,equity,KODEX 미국S&P500선물(H),219480.KS,550000,2016-06-03,9899.9512,55.55582956434247,32610.0,1811676,1261676,2.293955640169469
2016-07-06,cash,KODEX 단기채권,153130.KS,550000,2016-07-06,94688.1953,5.808538204628696,113255.0,657846,107846,0.1960836261185872
2016-07-06,gold,KODEX 골드선물(H),132030.KS,250000,2016-07-06,10507.8525,23.79173090511458,25445.0,605381,355381,1.421522371522562
2016-07-06,silver,KODEX 은선물(H),144600.KS,150000,2016-07-06,5044.1875,29.737197516944008,12600.0,374689,224689,1.4979245914232968
2016-07-06,equity,KODEX 미국S&P500선물(H),219480.KS,550000,2016-07-06,9780.9131,56.231968852761,32610.0,1833725,1283725,2.3340445532518843
2016-08-06,cash,KODEX 단기채권,153130.KS,550000,2016-08-05,94777.4141,5.803070335273213,113255.0,657227,107227,0.19495769240248673
2016-08-06,gold,KODEX 골드선물(H),132030.KS,250000,2016-08-05,10428.2471,23.973348379106664,25445.0,610002,360002,1.4400073980254762
2016-08-06,silver,KODEX 은선물(H),144600.KS,150000,2016-08-05,4984.375,30.094043887147336,12600.0,379185,229185,1.5278996865203762
2016-08-06,equity,KODEX 미국S&P500선물(H),219480.KS,550000,2016-08-04,10202.5049,53.90832999517103,32610.0,1757951,1207951,2.1962738929864134
2016-09-06,cash,KODEX 단기채권,153130.KS,550000,2016-09-06,94847.8203,5.798762672540989,113255.0,656739,106739,0.19407066632478132
2016-09-06,gold,KODEX 골드선물(H),132030.KS,250000,2016-09-06,10114.8027,24.716250683800176,25445.0,628905,378905,1.515619994597182
2016-09-06,silver,KODEX 은선물(H),144600.KS,150000,2016-09-06,4740.1406,31.644630796159134,12600.0,398722,248722,1.6581489868773671
2016-09-06,equity,KODEX 미국S&P500선물(H),219480.KS,550000,2016-09-05,10286.8232,53.46645772471173,32610.0,1743541,1193541,2.1700748843688173
2016-10-06,cash,KODEX 단기채권,153130.KS,550000,2016-10-06,94927.6328,5.793887234988297,113255.0,656187,106187,0.19306672508836287
2016-10-06,gold,KODEX 골드선물(H),132030.KS,250000,2016-10-06,9657.0742,25.88775796240693,25445.0,658714,408714,1.634856005413777
2016-10-06,silver,KODEX 은선물(H),144600.KS,100000,2016-10-06,4326.4375,23.11370498244803,12600.0,291233,191233,1.9123268277884518
2016-10-06,equity,KODEX 미국S&P500선물(H),219480.KS,600000,2016-10-06,10167.7852,59.009901446549364,32610.0,1924313,1324313,2.2071881436199576
2016-11-06,cash,KODEX 단기채권,153130.KS,550000,2016-11-04,94979.2656,5.7907375507779415,113255.0,655830,105830,0.19241814784246491
2016-11-06,gold,KODEX 골드선물(H),132030.KS,250000,2016-11-04,9875.9883,25.313922301288677,25445.0,644113,394113,1.5764510118251613
2016-11-06,silver,KODEX 은선물(H),144600.KS,150000,2016-11-04,4416.1562,33.966189488879614,12600.0,427974,277974,1.853159917065888
2016-11-06,equity,KODEX 미국S&P500선물(H),219480.KS,550000,2016-11-04,9894.9912,55.58367746623701,32610.0,1812584,1262584,2.295606767589071
2016-12-06,cash,KODEX 단기채권,153130.KS,500000,2016-12-06,95026.2031,5.261706598360946,113255.0,595915,95915,0.19182916159473784
2016-12-06,gold,KODEX 골드선물(H),132030.KS,300000,2016-12-06,8885.9014,33.761347060163665,25445.0,859057,559057,1.863524919819548
2016-12-06,silver,KODEX 은선물(H),144600.KS,150000,2016-12-06,4057.2812,36.97056988593039,12600.0,465829,315829,2.1055278704181526
2016-12-06,equity,KODEX 미국S&P500선물(H),219480.KS,550000,2016-12-06,10445.5391,52.65405611994953,32610.0,1717049,1167049,2.121906854675553
2017-01-06,cash,KODEX 단기채권,153130.KS,500000,2017-01-06,95202.0703,5.251986625487809,113255.0,594814,94814,0.18962749053924344
2017-01-06,gold,KODEX 골드선물(H),132030.KS,300000,2017-01-06,8945.6055,33.53601956267808,25445.0,853324,553324,1.844413392574479
2017-01-06,silver,KODEX 은선물(H),144600.KS,150000,2017-01-06,3957.5938,37.90181849766667,12600.0,477563,327563,2.1837527538040002
2017-01-06,equity,KODEX 미국S&P500선물(H),219480.KS,550000,2017-01-06,10762.9727,51.10112397067347,32610.0,1666408,1116408,2.029832095788476
2017-02-06,cash,KODEX 단기채권,153130.KS,550000,2017-02-06,95311.4375,5.770556130789655,113255.0,653544,103544,0.1882624265319679
2017-02-06,gold,KODEX 골드선물(H),132030.KS,250000,2017-02-06,9278.9512,26.942700243726193,25445.0,685557,435557,1.742228030806452
2017-02-06,silver,KODEX 은선물(H),144600.KS,150000,2017-02-06,4226.75,35.48825930088129,12600.0,447152,297152,1.981013781274028
2017-02-06,equity,KODEX 미국S&P500선물(H),219480.KS,550000,2017-02-06,10901.8496,50.450154763374265,32610.0,1645180,1095180,1.9912355396975179
2017-03-06,cash,KODEX 단기채권,153130.KS,550000,2017-03-06,95397.0547,5.7653771576248385,113255.0,652958,102958,0.18719598179418373
2017-03-06,gold,KODEX 골드선물(H),132030.KS,250000,2017-03-06,9288.9014,26.913839443177892,25445.0,684823,434823,1.7392905785266457
2017-03-06,silver,KODEX 은선물(H),144600.KS,150000,2017-03-06,4261.6406,35.19771214871033,12600.0,443491,293491,1.956607820491668
2017-03-06,equity,KODEX 미국S&P500선물(H),219480.KS,550000,2017-03-06,11283.7617,48.74261028448306,32610.0,1589497,1039497,1.8899936752308957
2017-04-06,cash,KODEX 단기채권,153130.KS,550000,2017-04-06,95525.4531,5.7576277526817545,113255.0,652080,102080,0.185600238418131
2017-04-06,gold,KODEX 골드선물(H),132030.KS,250000,2017-04-06,9428.21,26.51616807811746,25445.0,674704,424704,1.6988155869907953
2017-04-06,silver,KODEX 은선물(H),144600.KS,150000,2017-04-06,4361.3281,34.393193013882666,12600.0,433354,283354,1.889028213166144
2017-04-06,equity,KODEX 미국S&P500선물(H),219480.KS,550000,2017-04-06,11130.0049,49.41597113307084,32610.0,1611455,1061455,1.9299178520898912
2017-05-06,cash,KODEX 단기채권,153130.KS,550000,2017-05-04,95630.0859,5.751328095213236,113255.0,651367,101367,0.18430302440613655
2017-05-06,gold,KODEX 골드선물(H),132030.KS,250000,2017-05-04,9323.7285,26.81330752831789,25445.0,682265,432265,1.729058440232195
2017-05-06,silver,KODEX 은선물(H),144600.KS,150000,2017-05-04,3932.6719,38.14200746153021,12600.0,480589,330589,2.203928626768538
2017-05-06,equity,KODEX 미국S&P500선물(H),219480.KS,550000,2017-05-04,11348.2402,48.46566415945203,32610.0,1580465,1030465,1.8735732877086013
2017-06-06,cash,KODEX 단기채권,153130.KS,550000,2017-06-05,95734.7031,5.745043145763659,113255.0,650655,100655,0.1830088390426603
2017-06-06,gold,KODEX 골드선물(H),132030.KS,250000,2017-06-05,9647.124,25.914459002769103,25445.0,659393,409393,1.6375736373018395
2017-06-06,silver,KODEX 은선물(H),144600.KS,150000,2017-06-05,4156.9688,36.08398547619585,12600.0,454658,304658,2.0310547800004515
2017-06-06,equity,KODEX 미국S&P500선물(H),219480.KS,550000,2017-06-05,11586.3154,47.469793424641324,32610.0,1547990,997990,1.8145272065046432
2017-07-06,cash,KODEX 단기채권,153130.KS,550000,2017-07-06,95839.3125,5.738772385288136,113255.0,649945,99945,0.18171757544692335
2017-07-06,gold,KODEX 골드선물(H),132030.KS,250000,2017-07-06,9229.1982,27.08794344206709,25445.0,689253,439253,1.7570108835335887
2017-07-06,silver,KODEX 은선물(H),144600.KS,150000,2017-07-06,3813.0469,39.338619460323315,12600.0,495667,345667,2.3044440346671586
