date,contribution_krw,cash_value_krw,gold_value_krw,silver_value_krw,equity_value_krw,total_value_krw,profit_krw,simple_return
2026-01-06,1500000,500000,350000,150000,500000,1500000,0,0.0
2026-02-06,3000000,1051138,740850,294494,954597,3041079,41079,0.013692997369174176
2026-03-06,4500000,1603357,1130662,526118,1342239,4602376,102376,0.02275025248956064
2026-04-06,6000000,2157148,1540108,613654,1640835,5951746,-48254,-0.008042400255501625
2026-05-27,6000000,2165548,1486528,650245,1865052,6167374,167374,0.027895608114577364
