report_date,asset,label,symbol,amount_krw,buy_date,buy_price_krw,units,final_price_krw,final_value_krw,profit_krw,return
2021-08-06,gold,KODEX 골드선물(H),132030.KS,350000,2021-08-06,12139.7529,28.8308997742518,25450.0,733746,383746,1.0964182835848808
2021-08-06,silver,KODEX 은선물(H),144600.KS,150000,2021-08-06,5168.7969,29.020293044500807,12600.0,365656,215656,1.4377046157380677
2021-08-06,equity,TIGER 미국S&P500,360750.KS,500000,2021-08-06,12097.7393,41.330036079022705,27985.0,1156621,656621,1.3132421193429007
2021-09-06,cash,KODEX 단기채권,153130.KS,500000,2021-09-06,100733.2656,4.963603601032368,113255.0,562153,62153,0.12430585166984165
2021-09-06,gold,KODEX 골드선물(H),132030.KS,350000,2021-09-06,12318.8643,28.411710095598586,25450.0,723078,373078,1.0659372055228116
2021-09-06,silver,KODEX 은선물(H),144600.KS,150000,2021-09-06,5084.0625,29.503964595242486,12600.0,371750,221750,1.4783330260003686
2021-09-06,equity,TIGER 미국S&P500,360750.KS,500000,2021-09-06,12563.0332,39.799305781952974,27985.0,1113784,613784,1.2275671446159082
2021-10-06,cash,KODEX 단기채권,153130.KS,500000,2021-10-06,100787.1016,4.960952267190068,113255.0,561853,61853,0.12370529804122232
2021-10-06,gold,KODEX 골드선물(H),132030.KS,400000,2021-10-06,11796.457,33.90848616159579,25450.0,862971,462971,1.157427432031532
2021-10-06,silver,KODEX 은선물(H),144600.KS,150000,2021-10-06,4585.625,32.71091726863841,12600.0,412158,262158,1.7477170505656265
2021-10-06,equity,TIGER 미국S&P500,360750.KS,450000,2021-10-06,12339.8818,36.46712391438488,27985.0,1020532,570532,1.2678499172090238
2021-11-06,cash,KODEX 단기채권,153130.KS,500000,2021-11-05,100787.1016,4.960952267190068,113255.0,561853,61853,0.12370529804122232
2021-11-06,gold,KODEX 골드선물(H),132030.KS,400000,2021-11-05,12090.0,33.085194375516956,25450.0,842018,442018,1.105045492142266
2021-11-06,silver,KODEX 은선물(H),144600.KS,150000,2021-11-05,4879.7031,30.73957496133538,12600.0,387319,237319,1.5821242967521716
2021-11-06,equity,TIGER 미국S&P500,360750.KS,450000,2021-11-05,13261.7891,33.93207340874187,27985.0,949589,499589,1.1101979429858697
2021-12-06,cash,KODEX 단기채권,153130.KS,550000,2021-12-06,100855.6406,5.453339015960467,113255.0,617618,67618,0.12294165500473242
2021-12-06,gold,KODEX 골드선물(H),132030.KS,350000,2021-12-06,11990.4941,29.189789502849994,25450.0,742880,392880,1.1225146938500923
2021-12-06,silver,KODEX 은선물(H),144600.KS,150000,2021-12-06,4585.625,32.71091726863841,12600.0,412158,262158,1.7477170505656265
2021-12-06,equity,TIGER 미국S&P500,360750.KS,450000,2021-12-06,12928.8184,34.80596505354212,27985.0,974045,524045,1.1645442933852803
2022-01-06,cash,KODEX 단기채권,153130.KS,500000,2022-01-06,100963.3281,4.952293167088978,113255.0,560872,60872,0.12174392527732447
2022-01-06,gold,KODEX 골드선물(H),132030.KS,400000,2022-01-06,12109.9014,33.030822289256946,25450.0,840634,440634,1.1015860681539733
2022-01-06,silver,KODEX 은선물(H),144600.KS,150000,2022-01-06,4605.5625,32.56931156617677,12600.0,410373,260373,1.7358221715588487
2022-01-06,equity,TIGER 미국S&P500,360750.KS,450000,2022-01-06,13466.332,33.41667196054048,27985.0,935166,485166,1.0781456995905003
2022-02-06,cash,KODEX 단기채권,153130.KS,550000,2022-02-04,101012.2891,5.444882054496309,113255.0,616660,66660,0.1212002128763261
2022-02-06,gold,KODEX 골드선물(H),132030.KS,400000,2022-02-04,12124.8271,32.99016102275298,25450.0,839600,439600,1.0989989950726584
2022-02-06,silver,KODEX 은선물(H),144600.KS,150000,2022-02-04,4580.6406,32.746511302663045,12600.0,412606,262606,1.7507069494236958
2022-02-06,equity,TIGER 미국S&P500,360750.KS,400000,2022-02-04,13020.6133,30.720519176774086,27985.0,859714,459714,1.149284322905057
2022-03-06,cash,KODEX 단기채권,153130.KS,550000,2022-03-04,101115.0781,5.439347031113219,113255.0,616033,66033,0.12006045092495943
2022-03-06,gold,KODEX 골드선물(H),132030.KS,450000,2022-03-04,13005.457,34.600860155757935,25450.0,880592,430592,0.9568708688089766
2022-03-06,silver,KODEX 은선물(H),144600.KS,200000,2022-03-04,5123.9375,39.03248234390056,12600.0,491809,291809,1.4590463876657354
2022-03-06,equity,TIGER 미국S&P500,360750.KS,300000,2022-03-04,12677.0859,23.664744522443605,27985.0,662258,362258,1.2075262515352811
2022-04-06,cash,KODEX 단기채권,153130.KS,550000,2022-04-06,101124.8906,5.438819232344658,113255.0,615973,65973,0.1199517675621713
2022-04-06,gold,KODEX 골드선물(H),132030.KS,450000,2022-04-06,12891.0254,34.90800664524814,25450.0,888409,438409,0.9742417091590339
2022-04-06,silver,KODEX 은선물(H),144600.KS,200000,2022-04-06,4949.4844,40.408249596706725,12600.0,509144,309144,1.5457197245925238
2022-04-06,equity,TIGER 미국S&P500,360750.KS,300000,2022-04-06,13259.1738,22.62584410528265,27985.0,633184,333184,1.1106141576211166
2022-05-06,cash,KODEX 단기채권,153130.KS,550000,2022-05-06,101213.0,5.434084554355666,113255.0,615437,65437,0.11897681127918358
2022-05-06,gold,KODEX 골드선물(H),132030.KS,450000,2022-05-06,12582.5557,35.76379966156331,25450.0,910189,460189,1.0226415586373028
2022-05-06,silver,KODEX 은선물(H),144600.KS,200000,2022-05-06,4545.75,43.997140185887915,12600.0,554364,354364,1.7718198317109386
2022-05-06,equity,TIGER 미국S&P500,360750.KS,300000,2022-05-06,12681.5596,23.656396386947492,27985.0,662024,362024,1.2067475096290852
2022-06-06,cash,KODEX 단기채권,153130.KS,550000,2022-06-03,101286.4219,5.430145421454103,113255.0,614991,64991,0.11816567219415353
2022-06-06,gold,KODEX 골드선물(H),132030.KS,450000,2022-06-03,12488.0254,36.03451994402763,25450.0,917079,467079,1.037952294612229
2022-06-06,silver,KODEX 은선물(H),144600.KS,200000,2022-06-03,4535.7812,44.093837197285474,12600.0,555582,355582,1.7779117434289846
2022-06-06,equity,TIGER 미국S&P500,360750.KS,300000,2022-06-03,12480.5693,24.03736495707429,27985.0,672686,372686,1.2422855277457465
2022-07-06,cash,KODEX 단기채권,153130.KS,550000,2022-07-06,101227.6875,5.4332961029066285,113255.0,615348,65348,0.1188144547903458
2022-07-06,gold,KODEX 골드선물(H),132030.KS,450000,2022-07-06,11776.5557,38.211512163376106,25450.0,972483,522483,1.161073299017604
2022-07-06,silver,KODEX 은선물(H),144600.KS,200000,2022-07-06,3808.0625,52.52014639990809,12600.0,661754,461754,2.3087692231942096
2022-07-06,equity,TIGER 미국S&P500,360750.KS,300000,2022-07-06,11997.2344,25.00576304695223,27985.0,699786,399786,1.332620929563194
2022-08-06,cash,KODEX 단기채권,153130.KS,550000,2022-08-05,101399.0234,5.424115354907803,113255.0,614308,64308,0.11692397185469683
2022-08-06,gold,KODEX 골드선물(H),132030.KS,450000,2022-08-05,11910.8896,37.780553198142684,25450.0,961515,511515,1.1367001753171806
2022-08-06,silver,KODEX 은선물(H),144600.KS,200000,2022-08-05,4067.25,49.173274325404144,12600.0,619583,419583,2.097916282500461
2022-08-06,equity,TIGER 미국S&P500,360750.KS,300000,2022-08-05,12978.2607,23.115578116319664,27985.0,646889,346889,1.156298178617353
2022-09-06,cash,KODEX 단기채권,153130.KS,550000,2022-09-06,101487.1328,5.419406231685929,113255.0,613775,63775,0.11595427776289058
2022-09-06,gold,KODEX 골드선물(H),132030.KS,450000,2022-09-06,11408.3828,39.44467917985199,25450.0,1003867,553867,1.2308157447271846
2022-09-06,silver,KODEX 은선물(H),144600.KS,200000,2022-09-06,3643.5781,54.89109692138137,12600.0,691628,491628,2.458139106047026
2022-09-06,equity,TIGER 미국S&P500,360750.KS,300000,2022-09-06,13006.9717,23.06455394751868,27985.0,645462,345462,1.151538474071034
2022-10-06,cash,KODEX 단기채권,153130.KS,600000,2022-10-06,101633.9688,5.903538033390042,113255.0,668605,68605,0.11434199995264871
2022-10-06,gold,KODEX 골드선물(H),132030.KS,500000,2022-10-06,11413.3584,43.80831500642707,25450.0,1114922,614922,1.229843233827138
2022-10-06,silver,KODEX 은선물(H),144600.KS,150000,2022-10-06,4151.9844,36.12730358601121,12600.0,455204,305204,2.0346935012249414
2022-10-06,equity,TIGER 미국S&P500,360750.KS,250000,2022-10-06,12786.8418,19.551348485526578,27985.0,547144,297144,1.1885779494698454
2022-11-06,cash,KODEX 단기채권,153130.KS,600000,2022-11-04,101712.3125,5.898990842431195,113255.0,668090,68090,0.11348367976590845
2022-11-06,gold,KODEX 골드선물(H),132030.KS,500000,2022-11-04,10876.0254,45.97267678604298,25450.0,1170005,670005,1.3400092484095878
2022-11-06,silver,KODEX 은선물(H),144600.KS,150000,2022-11-04,3932.6719,38.14200746153021,12600.0,480589,330589,2.203928626768538
2022-11-06,equity,TIGER 미국S&P500,360750.KS,250000,2022-11-04,12742.6396,19.619168939667453,27985.0,549042,299042,1.196169771106375
2022-12-06,cash,KODEX 단기채권,153130.KS,550000,2022-12-06,102099.0234,5.386927136836749,113255.0,610096,60096,0.1092662416044472
2022-12-06,gold,KODEX 골드선물(H),132030.KS,450000,2022-12-06,11652.1729,38.61940650319628,25450.0,982864,532864,1.1841419900141008
2022-12-06,silver,KODEX 은선물(H),144600.KS,200000,2022-12-06,4441.0781,45.034109819898745,12600.0,567430,367430,1.8371489186536212
2022-12-06,equity,TIGER 미국S&P500,360750.KS,300000,2022-12-06,12704.2412,23.614161209543166,27985.0,660842,360842,1.2028076714968847
2023-01-06,cash,KODEX 단기채권,153130.KS,550000,2023-01-06,102431.8906,5.369421540929407,113255.0,608114,58114,0.10566152112356364
2023-01-06,gold,KODEX 골드선물(H),132030.KS,400000,2023-01-06,12065.124,33.15340971406236,25450.0,843754,443754,1.109385693057218
2023-01-06,silver,KODEX 은선물(H),144600.KS,200000,2023-01-06,4635.4688,43.14558263390299,12600.0,543634,343634,1.7181717059358883
2023-01-06,equity,TIGER 미국S&P500,360750.KS,350000,2023-01-06,11677.1504,29.973066055653227,27985.0,838796,488796,1.3965607244784444
2023-02-06,cash,KODEX 단기채권,153130.KS,550000,2023-02-06,102774.5547,5.351519173907878,113255.0,606086,56086,0.10197509825624862
2023-02-06,gold,KODEX 골드선물(H),132030.KS,450000,2023-02-06,12289.0127,36.61807593149019,25450.0,931930,481930,1.070955627680945
2023-02-06,silver,KODEX 은선물(H),144600.KS,200000,2023-02-06,4456.0312,44.88298864600647,12600.0,565526,365526,1.8276282846984073
2023-02-06,equity,TIGER 미국S&P500,360750.KS,300000,2023-02-06,12441.5928,24.112668326558055,27985.0,674793,374793,1.249310077062424
2023-03-06,cash,KODEX 단기채권,153130.KS,550000,2023-03-06,102916.5234,5.344136992093486,113255.0,605250,55250,0.1004549727991777
2023-03-06,gold,KODEX 골드선물(H),132030.KS,450000,2023-03-06,12090.0,37.220843672456574,25450.0,947270,497270,1.1050454921422665
2023-03-06,silver,KODEX 은선물(H),144600.KS,200000,2023-03-06,4171.9219,47.93953625989221,12600.0,604038,404038,2.020190784373209
2023-03-06,equity,TIGER 미국S&P500,360750.KS,300000,2023-03-06,12672.7051,23.67292524765255,27985.0,662487,362487,1.2082893768518552
2023-04-06,cash,KODEX 단기채권,153130.KS,550000,2023-04-06,103435.4141,5.3173277739060145,113255.0,602214,52214,0.09493446733404665
2023-04-06,gold,KODEX 골드선물(H),132030.KS,400000,2023-04-06,13085.0625,30.56920820974298,25450.0,777986,377986,0.944965872344897
2023-04-06,silver,KODEX 은선물(H),144600.KS,200000,2023-04-06,4889.6719,40.902540111651156,12600.0,515372,315372,1.576860027034023
2023-04-06,equity,TIGER 미국S&P500,360750.KS,350000,2023-04-06,13019.374,26.8830129136723,27985.0,752321,402321,1.1494889039689125
2023-05-06,cash,KODEX 단기채권,153130.KS,550000,2023-05-04,103685.0625,5.304524940610418,113255.0,600764,50764,0.09229813117969621
2023-05-06,gold,KODEX 골드선물(H),132030.KS,450000,2023-05-04,13204.4697,34.07936928317286,25450.0,867320,417320,0.9273776627927763
2023-05-06,silver,KODEX 은선물(H),144600.KS,200000,2023-05-04,5019.2656,39.84646658344566,12600.0,502065,302065,1.5103273947570766
2023-05-06,equity,TIGER 미국S&P500,360750.KS,300000,2023-05-04,13105.6729,22.890850656647746,27985.0,640600,340600,1.1353348520876239
2023-06-06,cash,KODEX 단기채권,153130.KS,550000,2023-06-05,103856.4062,5.295773461254346,113255.0,599773,49773,0.09049604246247456
2023-06-06,gold,KODEX 골드선물(H),132030.KS,400000,2023-06-05,12527.8271,31.928920734661393,25450.0,812591,412591,1.031477581742831
2023-06-06,silver,KODEX 은선물(H),144600.KS,200000,2023-06-05,4555.7188,43.9008663561595,12600.0,553151,353151,1.7657545804380486
2023-06-06,equity,TIGER 미국S&P500,360750.KS,350000,2023-06-05,13550.4248,25.829448526139526,27985.0,722837,372837,1.0652489057257561
2023-07-06,cash,KODEX 단기채권,153130.KS,600000,2023-06-30,104091.3672,5.76416677205535,113255.0,652821,52821,0.08803451294854758
2023-07-06,gold,KODEX 골드선물(H),132030.KS,400000,2023-06-30,12244.2354,32.66843445221392,25450.0,831412,431412,1.0785291420221106
2023-07-06,silver,KODEX 은선물(H),144600.KS,200000,2023-06-30,4356.3438,45.910059324404784,12600.0,578467,378467,1.8923337374375016
2023-07-06,equity,TIGER 미국S&P500,360750.KS,300000,2023-06-30,14058.0234,21.340126606969886,27985.0,597203,297203,0.9906781436535075
2023-08-06,cash,KODEX 단기채권,153130.KS,600000,2023-08-04,104429.125,5.745523578790879,113255.0,650709,50709,0.08451545485993495
2023-08-06,gold,KODEX 골드선물(H),132030.KS,400000,2023-08-04,12363.6426,32.35292491451671,25450.0,823382,423382,1.0584548476861255
2023-08-06,silver,KODEX 은선물(H),144600.KS,200000,2023-08-04,4500.8906,44.435649888737295,12600.0,559889,359889,1.7994459429904497
2023-08-06,equity,TIGER 미국S&P500,360750.KS,300000,2023-08-04,14319.0723,20.9510780052555,27985.0,586316,286316,0.9543863932569174
